Unique_Speaker,Sex,Location,Distance,pcm_RMSenergy_sma,pcm_fftMag_mfcc_sma[1],pcm_fftMag_mfcc_sma[2],pcm_fftMag_mfcc_sma[3],pcm_fftMag_mfcc_sma[4],pcm_fftMag_mfcc_sma[5],pcm_fftMag_mfcc_sma[6],pcm_fftMag_mfcc_sma[7],pcm_fftMag_mfcc_sma[8],pcm_fftMag_mfcc_sma[9],pcm_fftMag_mfcc_sma[10],pcm_fftMag_mfcc_sma[11],pcm_fftMag_mfcc_sma[12],pcm_zcr_sma,voiceProb_sma,F0_sma,pcm_RMSenergy_sma_de,pcm_fftMag_mfcc_sma_de[1],pcm_fftMag_mfcc_sma_de[2],pcm_fftMag_mfcc_sma_de[3],pcm_fftMag_mfcc_sma_de[4],pcm_fftMag_mfcc_sma_de[5],pcm_fftMag_mfcc_sma_de[6],pcm_fftMag_mfcc_sma_de[7],pcm_fftMag_mfcc_sma_de[8],pcm_fftMag_mfcc_sma_de[9],pcm_fftMag_mfcc_sma_de[10],pcm_fftMag_mfcc_sma_de[11],pcm_fftMag_mfcc_sma_de[12],pcm_zcr_sma_de,voiceProb_sma_de,F0_sma_de
112,M,Glasgow,200,0.000721097,-8.845012883,10.72451451,4.359027137,-0.460455119,-5.275563473,-8.740967442,-0.725384325,-2.75018907,4.772838787,3.775955569,-1.558027603,-3.026472348,0.111825525,0.313947699,213.1313494,-1.08e-12,7.41e-09,-2.49e-09,-9.26e-10,2.51e-09,2.32e-09,-1.62e-08,-1.26e-08,9.11e-09,1.43e-08,-3.96e-09,-5.22e-09,-4.39e-09,-2.23e-11,-6.09e-12,3.28e-07
112,M,Glasgow,500,0.000345112,-8.611495734,10.15119898,2.941479893,-1.339950676,-8.254127541,-8.894743125,-0.254284578,-1.502716231,3.550023196,5.368323946,-2.580323994,-2.799879542,0.119340312,0.321673077,278.7011512,1.61e-13,-6.4e-09,5.41e-10,-6.35e-09,-4.13e-09,1.35e-09,-1.04e-08,9.62e-10,8.43e-09,-1.55e-09,-2.4e-09,4.88e-10,-2.79e-09,8.04e-11,3.98e-11,1.03e-07
113,F,Glasgow,50,0.002180291,-11.3513945,6.935916203,2.555030058,-3.96980521,-9.541476203,-13.83948712,-3.98857804,-1.768845529,-2.271009356,0.167617186,-2.341234595,-4.570789652,0.117940933,0.366624436,197.6318418,6.82e-13,-1.29e-09,-4.12e-09,-4.84e-09,-8.83e-09,1.53e-09,-8.39e-09,3.92e-11,-7.38e-10,-7.82e-11,-2.34e-09,-3.59e-09,8.56e-09,7.29e-11,5.62e-11,5.3e-08
113,F,Glasgow,200,0.000957394,-11.60750873,6.385270116,2.044444759,-2.783191038,-10.75309944,-14.96632542,-3.502308983,-2.220678567,0.148714116,2.581886157,-2.087227136,-5.256502797,0.11670534,0.352390013,184.3952632,-1.87e-12,2.62e-09,7.26e-09,-9.41e-09,5.08e-09,2.02e-09,7.52e-09,-1.15e-08,-1.24e-09,-3.26e-09,-4.62e-09,-5.03e-09,5.25e-09,7.59e-12,2.27e-11,4.92e-07
113,F,Glasgow,500,0.00051158,-11.34553923,4.999307477,1.719141143,-2.612602157,-13.26870441,-15.98004942,-3.708139195,-2.701140923,0.134161535,2.5231545,-3.766957712,-6.696053313,0.117441236,0.379561522,174.5084749,6.83e-13,3.16e-09,3.79e-09,-3.07e-09,-9.88e-09,-4.77e-09,-8.66e-10,-9.42e-10,-1.3e-09,1.63e-09,3.64e-09,-1.13e-09,-2.05e-09,-1.05e-11,-5.89e-11,8.04e-08
114,M,Glasgow,50,0.001899079,-11.21706865,9.355323501,6.730541417,2.718604057,0.008454693,-4.070390862,3.49623598,2.230347052,0.394635366,-3.775340209,1.365939182,1.590587707,0.102066274,0.277751441,171.3191116,1.4e-12,6.57e-09,5.21e-09,2.69e-09,-9.37e-09,-1.95e-10,-6.53e-12,-4.87e-09,1.3e-09,-2.07e-09,5.34e-09,-3.32e-09,-3.97e-09,-9.42e-11,1.51e-11,6.84e-07
114,M,Glasgow,200,0.000638102,-9.963834136,9.083532498,5.554383953,2.42006426,-4.57083525,-5.938952146,3.966063994,1.381909855,-1.750498164,-4.267389288,0.765466607,-0.953262993,0.110799972,0.289546023,144.6718864,-3.28e-13,1.54e-10,4.41e-09,-1.64e-11,2.56e-09,2.38e-09,-2.52e-09,-3.65e-09,3.23e-09,5.26e-09,-3.92e-09,4.13e-09,-2.26e-09,-9.2e-11,6.22e-11,-5.44e-07
114,M,Glasgow,500,0.000333996,-9.765525918,7.798762075,4.938046411,2.635903531,-7.160190433,-3.915123197,3.319545301,0.011025972,-1.818086034,-2.72408144,-0.790735291,-0.606469916,0.111717851,0.282123118,115.8184402,-2.1e-13,-5.44e-09,-6.17e-09,2.76e-09,8.19e-09,2.94e-09,7.72e-09,1.06e-10,1.63e-09,1.01e-08,-8.96e-09,5.11e-09,-4.31e-09,-1.19e-10,-1.61e-11,3.02e-07
115,F,Glasgow,50,0.002516335,-12.13578102,4.853259163,4.28963414,-3.396068208,-7.320572713,-9.116213887,-0.106964463,0.538997503,-2.525497859,-0.118972648,-3.67914476,-2.025231718,0.111933957,0.317880904,182.2991888,4.3e-12,-3.49e-09,2.89e-09,1.48e-10,1.83e-09,3.62e-09,-9.8e-09,-1.1e-08,-1.15e-09,8.76e-10,-4.53e-09,-6.83e-10,3.64e-09,-5.89e-11,1.04e-11,-3.01e-08
115,F,Glasgow,200,0.0011387,-13.0523854,2.299833309,5.760319528,-5.40630979,-9.031679311,-9.390045231,3.377718772,0.973779631,-5.143850585,2.125595599,-2.968609885,-3.544334173,0.125793526,0.337271222,179.7678371,-2.76e-12,1.06e-09,1.7e-09,1.55e-09,8.65e-09,2.8e-09,2.39e-09,-8.8e-09,-5.91e-09,3.22e-09,8.86e-10,1.22e-09,1.14e-09,1.17e-11,-2.08e-10,2.8e-08
115,F,Glasgow,500,0.000560124,-11.53634392,0.015480293,4.922712146,-6.610161016,-12.98741938,-10.4495521,3.77735059,-1.342679797,-5.373389011,3.374682594,-5.318796264,-4.063189965,0.116295498,0.367162016,199.5995568,1.37e-13,6.94e-10,-2.34e-09,-2.06e-09,2.18e-10,-1.29e-09,-7.67e-10,-8.88e-09,-5.34e-09,-3.99e-09,-5.06e-09,6.64e-10,-3.98e-09,7.97e-12,-3.16e-11,-5.68e-10
116,M,Glasgow,50,0.001147568,-8.126694649,9.735769002,9.281732452,3.491631568,-1.831093048,-5.187558451,0.280494976,6.5079693,1.891201418,0.678531407,2.231201608,-0.329094939,0.101049062,0.352558001,249.2812467,-5.1e-13,2.15e-09,-2.3e-09,-2.26e-09,-1.47e-09,1.37e-09,-6.91e-09,-9.82e-09,-4.41e-09,-4.4e-09,3.16e-09,-6.21e-09,-6.39e-09,2.72e-11,7.24e-12,8.88e-08
116,M,Glasgow,200,0.000506404,-8.106284761,8.380973107,8.954862618,3.072974821,-3.482210089,-4.410467881,-1.118293032,4.756521261,2.116050412,2.926857954,2.514275766,-1.852294939,0.104113211,0.342779945,218.0391946,-4.62e-13,-1.32e-09,3e-09,-5.91e-10,7.72e-10,-6.21e-09,4.38e-09,-8.99e-09,9.38e-09,-1.27e-09,-9.15e-10,2.56e-09,1.66e-09,1.23e-10,1.16e-10,-6.16e-08
116,M,Glasgow,500,0.000332539,-7.753705249,5.020481401,6.694786711,2.065803801,-6.794489781,-2.330366899,-2.841867943,5.386145039,0.733449696,2.226639254,0.569483622,-5.578341066,0.111030863,0.331393661,129.5361066,3.55e-13,-1.22e-09,1.74e-09,-9.98e-09,7.45e-09,5.07e-09,1.13e-08,4.92e-10,3.42e-09,7.27e-09,1.54e-09,1.31e-08,6.17e-09,1.07e-10,1.57e-10,-3.03e-07
117,F,Glasgow,50,0.001930027,-10.87489407,8.532345136,5.925943866,-5.773660404,-6.542401897,-13.97561042,-2.616125551,-0.954862536,-4.143721129,-1.26376834,-7.652446701,-4.510738097,0.115330226,0.355089221,139.2194439,-1.51e-12,-3.6e-09,1.6e-09,-1.92e-09,-7e-09,-1.14e-09,-2.25e-09,3.4e-09,-2.26e-09,1.75e-09,-6.89e-10,8.63e-09,-1.11e-08,3.94e-11,2.78e-11,3.97e-07
117,F,Glasgow,200,0.000831025,-11.16107312,6.739111258,3.898289492,-5.694751539,-7.924008419,-10.97747735,-3.935784786,1.286861945,-3.279555341,-0.454569646,-7.840882818,-3.66297598,0.122542086,0.380341147,173.512662,-7.26e-13,1.2e-09,5.26e-09,2.59e-09,1.6e-09,-1.37e-09,-3.95e-09,8.88e-09,-1.96e-09,7.26e-09,6.25e-09,-2.93e-09,6.94e-09,-6.57e-11,-4.28e-11,-2.2e-07
117,F,Glasgow,500,0.000602045,-11.6476033,4.492622813,3.87165475,-8.868051042,-8.878579215,-9.594431643,-6.42040062,3.319086571,-4.945313713,0.543424991,-5.688629443,-5.560571772,0.128830757,0.367133401,145.8761851,-7.41e-13,2.06e-09,-9.68e-09,6.89e-09,6.38e-09,-5.43e-09,-4.56e-10,-3.86e-09,1.04e-08,6.55e-09,-8.82e-09,2.11e-09,9.83e-09,-1.03e-10,-8.65e-12,2.64e-07
118,M,Glasgow,50,0.001353995,-9.85396337,9.780066995,10.99347606,-0.416847596,-2.413557601,-6.032766654,-1.107219838,2.109033114,-5.771353809,-0.967908697,3.2096793,-1.161888305,0.119026011,0.282863606,161.3530028,9.14e-13,2.3e-09,7.35e-09,-5.88e-09,9.09e-09,2.63e-11,-8.04e-10,-3.81e-09,1.51e-08,-2.99e-09,9.35e-10,-1.61e-09,5.97e-09,4.86e-11,1.08e-10,4.73e-07
118,M,Glasgow,200,0.000482721,-9.061315731,9.761710261,10.36766471,-1.683352802,-4.670246398,-4.161434492,-1.656011955,3.625677424,-4.664018692,0.615988235,2.875354546,-1.726767495,0.116437294,0.306374813,207.9618415,-4.6e-14,-1.18e-09,1.07e-08,3.83e-09,-8.16e-09,-9.46e-10,8.41e-09,1.46e-08,-4.7e-09,2.15e-09,1.65e-08,9.77e-09,-3.59e-09,1.48e-10,1.27e-10,-1.27e-06
118,M,Glasgow,500,0.000298633,-7.175913156,8.231116552,10.74692751,-2.906353635,-9.122622321,-2.784671651,-3.690723351,5.00194566,-5.31744366,1.064264093,2.833476034,-3.010790329,0.112403703,0.323007448,230.2050041,-6.66e-14,-1.45e-10,-3.64e-09,-1.55e-10,-4.58e-11,1.19e-08,5.47e-09,2.91e-09,-1.62e-09,-2.41e-09,-3.51e-11,9.56e-09,3.22e-09,-4.65e-11,-2.81e-11,-3.02e-07
119,F,Glasgow,50,0.001786771,-11.74685613,8.70287377,4.809509631,-0.408496842,-9.223101814,-8.939922164,-1.137263297,-0.21652712,-7.436105293,-8.693997553,-1.764940483,-2.162964749,0.121046787,0.333237205,148.1133298,-1.32e-12,-9.61e-10,-2.88e-10,-1.63e-09,-2.71e-09,4.12e-09,-6.92e-10,-5.83e-09,-2.92e-10,1.35e-09,8.6e-10,2.83e-09,1.05e-08,-1.92e-10,8.92e-11,-4.49e-08
119,F,Glasgow,200,0.0006194,-10.49968099,6.503664444,1.367876627,-0.868398461,-13.20930678,-8.917081573,-1.063687114,-1.865848799,-5.938055589,-7.407470845,-3.350820765,-3.482661243,0.120063318,0.33595994,154.2264188,-6.16e-13,1.17e-09,2.29e-09,2.4e-09,-1.96e-09,-7.12e-09,4.53e-09,2.36e-09,-7.43e-09,-9.44e-09,-3.15e-09,3.69e-09,-6.78e-10,9.91e-11,3.68e-11,-3.62e-08
119,F,Glasgow,500,0.000366995,-10.69360706,4.91586564,0.4348626,-1.326235913,-14.95148569,-9.402811829,-1.609396599,-1.684971034,-6.150544042,-8.163665332,-4.010958264,-1.107687469,0.125033367,0.371994973,177.616742,1.93e-13,1.18e-09,-1.99e-09,3.7e-09,-2.25e-09,-3.23e-09,1.98e-09,-1.61e-10,-1.16e-09,-1.24e-09,2.25e-09,-1.1e-09,-1.41e-09,3.59e-11,-1.93e-10,-8.68e-08
120,M,Glasgow,50,0.00209145,-10.33473834,7.925708972,9.051316577,3.154931123,-6.758542756,-8.186395526,1.360066376,-0.17875741,-5.186312389,0.726328521,0.937325051,-0.248308874,0.117270627,0.308258816,209.2164352,-1.87e-12,7.45e-09,7.46e-09,1.02e-08,-2.65e-09,-1.02e-08,-1.75e-10,3.35e-09,-5.49e-09,-6.4e-10,-9.19e-10,1.67e-10,-5.99e-09,-8.18e-11,-8.35e-11,-8.31e-07
120,M,Glasgow,200,0.000891805,-9.545423769,6.424907704,8.469406135,2.729792102,-9.312108002,-6.533187176,-2.04051138,-0.589432994,-4.062226576,-0.482202089,-1.033017961,-0.210437237,0.119743709,0.311057834,191.7217635,-4.32e-13,3.55e-09,5.23e-09,-1.99e-09,1.67e-09,-1.06e-08,-2.19e-09,3.05e-09,1.19e-09,-5.92e-10,-1.16e-08,3.33e-09,-8.6e-09,4.21e-11,4.72e-11,-3.58e-07
120,M,Glasgow,500,0.000542667,-11.38660014,3.267832557,9.905272445,1.122813333,-13.94878632,-3.418736739,-3.560057588,-5.33648473,-3.933865681,1.143738137,-2.987323585,-1.722680183,0.124989387,0.326902571,244.9286871,-3.09e-13,4.58e-09,9.01e-09,7.84e-09,4.74e-09,-9.22e-09,8.15e-09,-5.35e-09,-6.03e-09,1.84e-09,7.4e-09,8.03e-09,5.18e-10,-1.51e-10,-2.31e-11,1.02e-07
